post_id,timestamp,risk_level,confidence,prob_high,prob_medium,prob_low,needs_review,method
,2014-05-22,low,0.001,0.329,0.335,0.336,True,embedding
,2008-04-16,low,0.007,0.329,0.332,0.339,True,embedding
,2008-04-02,low,0.002,0.318,0.34,0.342,True,embedding
,2008-05-24,low,0.008,0.342,0.308,0.35,True,embedding
,2009-10-06,high,0.012,0.343,0.326,0.331,True,embedding
,2011-09-02,medium,0.016,0.315,0.351,0.335,True,embedding
,2010-11-05,low,0.003,0.337,0.323,0.34,True,embedding
,2011-11-04,low,0.003,0.331,0.333,0.336,True,embedding
,2015-12-29,high,0.008,0.343,0.322,0.335,True,embedding
,2014-03-10,medium,0.019,0.323,0.348,0.329,True,embedding
,2015-11-19,low,0.001,0.321,0.339,0.34,True,embedding
,2014-06-11,high,0.006,0.344,0.338,0.318,True,embedding
,2015-07-12,low,0.009,0.325,0.333,0.342,True,embedding
,2014-04-25,medium,0.012,0.33,0.342,0.329,True,embedding
,2016-08-15,medium,0.018,0.338,0.356,0.306,True,embedding
,2017-01-19,low,0.003,0.337,0.323,0.34,True,embedding
,2014-02-14,high,0.008,0.348,0.312,0.34,True,embedding
,2009-10-22,high,0.002,0.338,0.326,0.336,True,embedding
,2015-08-19,low,0.009,0.323,0.334,0.343,True,embedding
,2016-10-18,medium,0.01,0.34,0.35,0.311,True,embedding
,2011-12-01,medium,0.021,0.338,0.359,0.303,True,embedding
,2008-03-12,low,0.013,0.321,0.333,0.346,True,embedding
,2017-01-28,medium,0.008,0.326,0.341,0.333,True,embedding
,2012-09-24,high,0.004,0.343,0.339,0.318,True,embedding
,2012-05-15,medium,0.004,0.328,0.338,0.334,True,embedding
,2016-08-18,low,0.002,0.335,0.328,0.337,True,embedding
,2010-06-29,low,0.044,0.348,0.26,0.392,True,embedding
,2010-01-16,medium,0.022,0.319,0.351,0.329,True,embedding
,2009-07-07,low,0.009,0.324,0.333,0.342,True,embedding
,2013-03-21,medium,0.009,0.335,0.344,0.321,True,embedding
,2010-06-14,low,0.009,0.337,0.317,0.346,True,embedding
,2015-08-10,high,0.027,0.354,0.32,0.327,True,embedding
,2008-10-17,low,0.001,0.331,0.334,0.335,True,embedding
,2017-05-03,high,0.0,0.334,0.333,0.334,True,embedding
,2016-02-04,low,0.003,0.342,0.313,0.345,True,embedding
,2015-11-12,high,0.019,0.348,0.323,0.329,True,embedding
,2010-05-10,medium,0.007,0.338,0.345,0.317,True,embedding
,2012-05-07,medium,0.006,0.337,0.343,0.32,True,embedding
,2014-11-13,medium,0.007,0.331,0.338,0.331,True,embedding
,2013-11-14,medium,0.002,0.32,0.341,0.339,True,embedding
,2015-12-24,high,0.009,0.34,0.328,0.331,True,embedding
,2012-03-15,low,0.024,0.329,0.318,0.353,True,embedding
,2012-04-11,high,0.005,0.343,0.338,0.319,True,embedding
,2011-05-31,low,0.007,0.325,0.334,0.341,True,embedding
,2013-08-19,medium,0.0,0.33,0.335,0.335,True,embedding
,2015-03-26,low,0.024,0.336,0.305,0.36,True,embedding
,2016-07-21,medium,0.065,0.324,0.389,0.288,True,embedding
,2008-05-01,low,0.035,0.336,0.293,0.371,True,embedding
,2012-02-02,medium,0.011,0.341,0.352,0.307,True,embedding
,2012-03-29,high,0.003,0.339,0.325,0.336,True,embedding
,2016-01-11,medium,0.012,0.332,0.344,0.324,True,embedding
,2016-02-10,high,0.021,0.353,0.315,0.332,True,embedding
,2008-10-04,low,0.02,0.324,0.328,0.348,True,embedding
,2010-10-23,low,0.017,0.325,0.329,0.346,True,embedding
,2010-06-08,low,0.031,0.329,0.312,0.36,True,embedding
,2014-08-06,low,0.043,0.27,0.344,0.387,True,embedding
,2015-12-20,medium,0.008,0.333,0.341,0.326,True,embedding
,2012-01-18,low,0.021,0.329,0.321,0.35,True,embedding
,2017-09-17,low,0.008,0.332,0.328,0.34,True,embedding
,2008-05-04,medium,0.037,0.334,0.371,0.295,True,embedding
,2014-08-27,medium,0.001,0.334,0.335,0.331,True,embedding
,2010-06-29,low,0.03,0.34,0.29,0.37,True,embedding
,2016-01-28,low,0.015,0.329,0.327,0.344,True,embedding
,2015-06-04,high,0.055,0.373,0.318,0.309,True,embedding
,2013-07-24,low,0.014,0.33,0.326,0.344,True,embedding
,2009-10-03,medium,0.003,0.338,0.341,0.321,True,embedding
,2017-02-26,low,0.001,0.329,0.335,0.336,True,embedding
,2014-11-30,high,0.001,0.356,0.355,0.289,True,embedding
,2015-05-04,high,0.003,0.341,0.321,0.338,True,embedding
,2016-10-13,medium,0.002,0.328,0.337,0.335,True,embedding
,2011-04-12,medium,0.003,0.335,0.338,0.327,True,embedding
,2017-03-16,low,0.002,0.328,0.335,0.337,True,embedding
,2016-07-29,low,0.008,0.33,0.331,0.339,True,embedding
,2008-07-24,low,0.031,0.331,0.307,0.362,True,embedding
,2011-08-30,medium,0.016,0.324,0.346,0.33,True,embedding
,2011-04-30,low,0.008,0.334,0.323,0.342,True,embedding
,2016-03-02,medium,0.04,0.331,0.371,0.298,True,embedding
,2009-08-31,medium,0.012,0.318,0.347,0.335,True,embedding
,2011-08-24,medium,0.003,0.338,0.341,0.321,True,embedding
,2013-09-23,high,0.01,0.35,0.31,0.34,True,embedding
,2015-06-17,medium,0.017,0.334,0.351,0.316,True,embedding
,2013-10-11,high,0.005,0.337,0.332,0.331,True,embedding
,2009-03-04,low,0.023,0.319,0.329,0.352,True,embedding
,2016-05-09,low,0.023,0.332,0.313,0.355,True,embedding
,2015-07-02,low,0.034,0.335,0.296,0.369,True,embedding
,2012-07-06,low,0.035,0.334,0.297,0.369,True,embedding
,2017-11-20,high,0.004,0.339,0.326,0.335,True,embedding
,2015-03-19,low,0.053,0.326,0.295,0.379,True,embedding
,2011-12-28,low,0.001,0.344,0.311,0.345,True,embedding
,2010-08-31,low,0.014,0.33,0.326,0.344,True,embedding
,2011-05-09,high,0.004,0.336,0.332,0.332,True,embedding
,2015-09-07,medium,0.013,0.332,0.345,0.323,True,embedding
,2012-02-18,low,0.007,0.301,0.346,0.353,True,embedding
,2015-04-29,medium,0.001,0.327,0.337,0.336,True,embedding
,2014-09-17,low,0.029,0.324,0.323,0.353,True,embedding
,2017-05-01,high,0.004,0.348,0.308,0.344,True,embedding
,2009-05-14,medium,0.052,0.319,0.371,0.31,True,embedding
,2015-12-13,medium,0.001,0.325,0.338,0.337,True,embedding
,2013-05-12,low,0.015,0.33,0.324,0.345,True,embedding
,2013-01-28,low,0.005,0.333,0.33,0.338,True,embedding
,2009-02-01,low,0.003,0.327,0.335,0.338,True,embedding
,2008-07-12,low,0.031,0.333,0.304,0.364,True,embedding
,2013-01-26,high,0.007,0.341,0.325,0.334,True,embedding
,2017-01-15,medium,0.014,0.335,0.349,0.315,True,embedding
,2011-12-27,high,0.0,0.337,0.337,0.326,True,embedding
,2015-11-07,high,0.019,0.346,0.327,0.327,True,embedding
,2015-05-15,low,0.026,0.298,0.338,0.364,True,embedding
,2016-10-16,low,0.019,0.322,0.329,0.348,True,embedding
,2017-05-15,medium,0.001,0.337,0.338,0.326,True,embedding
,2009-03-22,low,0.002,0.328,0.335,0.337,True,embedding
,2013-03-09,high,0.002,0.338,0.325,0.336,True,embedding
,2015-12-11,medium,0.004,0.33,0.337,0.333,True,embedding
,2010-02-10,low,0.049,0.315,0.318,0.367,True,embedding
,2014-10-05,high,0.015,0.347,0.321,0.332,True,embedding
,2015-03-09,medium,0.003,0.325,0.339,0.336,True,embedding
,2010-01-23,low,0.018,0.322,0.33,0.348,True,embedding
,2008-10-17,low,0.034,0.32,0.323,0.357,True,embedding
,2016-01-24,high,0.007,0.352,0.303,0.345,True,embedding
,2009-08-09,medium,0.0,0.322,0.339,0.339,True,embedding
,2015-03-05,low,0.022,0.324,0.327,0.349,True,embedding
,2015-10-04,low,0.008,0.325,0.333,0.341,True,embedding
,2009-10-23,low,0.01,0.331,0.329,0.341,True,embedding
,2014-04-29,low,0.018,0.329,0.324,0.347,True,embedding
,2015-06-02,low,0.006,0.345,0.305,0.351,True,embedding
,2008-10-22,low,0.032,0.324,0.32,0.356,True,embedding
,2017-01-22,medium,0.015,0.319,0.348,0.333,True,embedding
,2008-10-03,low,0.105,0.313,0.269,0.418,True,embedding
,2013-11-07,low,0.005,0.329,0.333,0.338,True,embedding
,2012-11-27,low,0.035,0.336,0.293,0.371,True,embedding
,2015-06-04,low,0.043,0.324,0.309,0.367,True,embedding
,2016-07-09,medium,0.019,0.331,0.35,0.319,True,embedding
,2016-06-24,low,0.018,0.321,0.331,0.349,True,embedding
,2012-09-18,low,0.036,0.313,0.326,0.362,True,embedding
,2009-04-10,high,0.001,0.338,0.324,0.337,True,embedding
,2016-12-04,low,0.021,0.327,0.324,0.348,True,embedding
,2015-03-08,medium,0.009,0.334,0.343,0.324,True,embedding
,2012-05-05,medium,0.002,0.334,0.336,0.329,True,embedding
,2011-11-03,low,0.015,0.323,0.331,0.346,True,embedding
,2014-07-25,low,0.001,0.335,0.328,0.336,True,embedding
,2016-08-12,medium,0.05,0.32,0.37,0.31,True,embedding
,2011-06-06,low,0.008,0.333,0.326,0.341,True,embedding
,2010-04-19,high,0.001,0.337,0.336,0.327,True,embedding
,2017-06-11,medium,0.002,0.333,0.335,0.333,True,embedding
,2011-02-08,low,0.008,0.329,0.331,0.339,True,embedding
,2014-09-29,low,0.053,0.321,0.306,0.374,True,embedding
,2009-12-07,medium,0.007,0.317,0.345,0.338,True,embedding
,2016-09-13,medium,0.006,0.334,0.34,0.326,True,embedding
,2012-08-14,low,0.082,0.324,0.27,0.406,True,embedding
,2016-10-22,low,0.003,0.347,0.303,0.35,True,embedding
,2017-07-29,medium,0.016,0.344,0.36,0.296,True,embedding
,2016-07-22,low,0.011,0.334,0.32,0.345,True,embedding
,2016-04-15,medium,0.002,0.334,0.336,0.33,True,embedding
,2012-12-09,high,0.0,0.335,0.335,0.33,True,embedding
,2009-03-15,high,0.018,0.348,0.322,0.33,True,embedding
,2015-07-10,medium,0.048,0.321,0.369,0.31,True,embedding
,2009-06-10,low,0.007,0.33,0.331,0.338,True,embedding
,2016-02-28,medium,0.011,0.335,0.346,0.319,True,embedding
,2011-01-15,high,0.003,0.349,0.305,0.346,True,embedding
,2016-10-10,high,0.002,0.351,0.3,0.349,True,embedding
,2016-01-28,high,0.007,0.344,0.337,0.319,True,embedding
,2011-01-24,medium,0.012,0.296,0.358,0.346,True,embedding
,2010-11-28,low,0.007,0.317,0.338,0.345,True,embedding
,2013-01-31,high,0.011,0.341,0.33,0.329,True,embedding
,2017-10-22,medium,0.004,0.332,0.336,0.332,True,embedding
,2016-02-05,low,0.005,0.324,0.335,0.34,True,embedding
,2008-05-13,low,0.007,0.333,0.328,0.34,True,embedding
,2015-06-04,low,0.039,0.313,0.324,0.363,True,embedding
,2016-09-19,high,0.019,0.347,0.328,0.325,True,embedding
,2009-01-14,low,0.059,0.322,0.297,0.381,True,embedding
,2016-08-20,medium,0.023,0.326,0.349,0.325,True,embedding
,2012-11-29,high,0.001,0.339,0.338,0.323,True,embedding
,2013-04-25,medium,0.009,0.336,0.345,0.319,True,embedding
,2016-12-22,high,0.019,0.347,0.325,0.328,True,embedding
,2016-06-13,medium,0.001,0.323,0.339,0.338,True,embedding
,2015-11-19,high,0.006,0.343,0.337,0.319,True,embedding
,2008-03-31,high,0.004,0.342,0.32,0.338,True,embedding
,2015-05-13,low,0.011,0.339,0.311,0.35,True,embedding
,2010-05-31,medium,0.031,0.314,0.358,0.327,True,embedding
,2017-04-07,high,0.027,0.355,0.317,0.328,True,embedding
,2011-01-12,high,0.009,0.353,0.303,0.344,True,embedding
,2016-08-20,high,0.019,0.349,0.322,0.33,True,embedding
,2009-06-01,low,0.021,0.319,0.33,0.351,True,embedding
,2015-04-02,high,0.024,0.357,0.31,0.333,True,embedding
,2013-04-12,high,0.005,0.337,0.33,0.332,True,embedding
,2016-08-20,high,0.004,0.342,0.319,0.338,True,embedding
,2016-01-03,high,0.009,0.341,0.326,0.332,True,embedding
,2012-01-13,low,0.004,0.338,0.319,0.342,True,embedding
,2008-10-14,medium,0.002,0.324,0.339,0.337,True,embedding
,2008-03-24,low,0.028,0.328,0.317,0.356,True,embedding
,2015-08-23,medium,0.008,0.333,0.341,0.325,True,embedding
,2012-04-17,high,0.008,0.339,0.331,0.33,True,embedding
,2017-05-27,low,0.01,0.322,0.334,0.344,True,embedding
,2013-04-23,medium,0.007,0.327,0.34,0.333,True,embedding
,2015-03-25,medium,0.007,0.334,0.341,0.325,True,embedding
,2016-01-20,high,0.013,0.345,0.332,0.323,True,embedding
,2017-02-05,low,0.003,0.333,0.331,0.336,True,embedding
,2014-03-29,low,0.02,0.324,0.328,0.348,True,embedding
,2016-10-21,high,0.002,0.345,0.312,0.343,True,embedding
,2009-11-10,medium,0.022,0.328,0.35,0.322,True,embedding
,2016-06-24,medium,0.002,0.334,0.336,0.331,True,embedding
,2010-04-21,medium,0.005,0.322,0.341,0.336,True,embedding
,2016-02-27,high,0.012,0.344,0.332,0.323,True,embedding
,2009-11-11,low,0.023,0.315,0.331,0.354,True,embedding
,2011-02-22,high,0.005,0.339,0.327,0.334,True,embedding
,2009-10-05,low,0.008,0.331,0.33,0.339,True,embedding
,2015-08-29,low,0.05,0.328,0.293,0.378,True,embedding
,2009-08-20,high,0.019,0.348,0.329,0.323,True,embedding
,2013-02-23,medium,0.008,0.339,0.347,0.314,True,embedding
,2015-02-04,low,0.023,0.334,0.31,0.357,True,embedding
,2014-11-28,medium,0.002,0.322,0.34,0.338,True,embedding
,2017-02-25,high,0.012,0.343,0.331,0.325,True,embedding
,2017-02-04,medium,0.002,0.327,0.337,0.335,True,embedding
,2009-12-07,low,0.013,0.325,0.331,0.344,True,embedding
,2015-07-20,low,0.039,0.324,0.312,0.363,True,embedding
,2013-04-13,high,0.001,0.335,0.331,0.334,True,embedding
,2014-04-23,low,0.014,0.309,0.338,0.352,True,embedding
,2016-06-15,high,0.018,0.349,0.32,0.331,True,embedding
,2017-08-07,low,0.004,0.334,0.327,0.338,True,embedding
,2012-06-28,low,0.008,0.333,0.326,0.341,True,embedding
,2017-05-30,high,0.0,0.34,0.32,0.34,True,embedding
,2011-10-17,high,0.004,0.342,0.338,0.32,True,embedding
,2013-09-01,low,0.087,0.299,0.307,0.394,True,embedding
,2016-05-23,high,0.012,0.342,0.327,0.33,True,embedding
,2015-11-09,low,0.014,0.322,0.332,0.346,True,embedding
,2016-10-29,medium,0.024,0.326,0.35,0.323,True,embedding
,2008-06-03,low,0.015,0.334,0.317,0.349,True,embedding
,2016-12-22,high,0.013,0.352,0.308,0.339,True,embedding
,2016-05-15,medium,0.019,0.34,0.359,0.301,True,embedding
,2009-09-24,low,0.008,0.337,0.318,0.345,True,embedding
,2015-08-24,low,0.007,0.323,0.335,0.342,True,embedding
,2016-06-22,medium,0.001,0.329,0.336,0.335,True,embedding
,2011-09-03,medium,0.019,0.335,0.354,0.311,True,embedding
,2015-11-24,high,0.003,0.338,0.335,0.327,True,embedding
,2013-04-25,low,0.01,0.315,0.337,0.347,True,embedding
,2009-08-25,low,0.058,0.322,0.298,0.38,True,embedding
,2009-04-27,low,0.004,0.33,0.333,0.337,True,embedding
,2016-07-18,high,0.001,0.337,0.336,0.327,True,embedding
,2015-08-05,low,0.02,0.32,0.33,0.35,True,embedding
,2012-12-29,medium,0.016,0.327,0.345,0.329,True,embedding
,2017-03-07,low,0.017,0.328,0.327,0.345,True,embedding
,2015-03-23,low,0.004,0.328,0.334,0.338,True,embedding
,2015-10-07,low,0.009,0.321,0.335,0.344,True,embedding
,2017-11-08,low,0.001,0.331,0.334,0.335,True,embedding
,2016-03-19,medium,0.012,0.329,0.341,0.329,True,embedding
,2016-10-17,high,0.002,0.345,0.312,0.343,True,embedding
,2015-05-03,low,0.019,0.355,0.272,0.374,True,embedding
,2013-10-28,medium,0.037,0.326,0.363,0.311,True,embedding
,2016-03-31,high,0.009,0.34,0.331,0.329,True,embedding
,2015-11-02,low,0.021,0.323,0.328,0.349,True,embedding
,2017-09-17,medium,0.016,0.337,0.353,0.31,True,embedding
,2009-12-11,high,0.0,0.336,0.328,0.336,True,embedding
,2013-10-06,medium,0.002,0.341,0.343,0.316,True,embedding
,2009-01-09,low,0.011,0.325,0.332,0.343,True,embedding
,2009-02-20,low,0.026,0.331,0.312,0.357,True,embedding
,2017-11-14,low,0.001,0.332,0.334,0.335,True,embedding
,2011-08-30,medium,0.034,0.323,0.357,0.319,True,embedding
,2013-07-18,medium,0.011,0.332,0.343,0.325,True,embedding
,2017-02-04,medium,0.017,0.333,0.35,0.318,True,embedding
,2008-06-25,low,0.016,0.331,0.322,0.347,True,embedding
,2015-02-10,low,0.007,0.333,0.326,0.34,True,embedding
,2014-10-24,low,0.006,0.326,0.334,0.34,True,embedding
,2010-05-02,low,0.048,0.326,0.3,0.374,True,embedding
,2014-07-24,low,0.04,0.329,0.302,0.369,True,embedding
,2013-11-16,low,0.005,0.321,0.337,0.342,True,embedding
,2016-01-05,medium,0.015,0.323,0.346,0.331,True,embedding
,2016-11-01,high,0.01,0.342,0.326,0.332,True,embedding
,2017-10-01,medium,0.003,0.322,0.34,0.337,True,embedding
,2011-06-04,high,0.011,0.352,0.307,0.341,True,embedding
,2009-06-02,low,0.008,0.332,0.328,0.34,True,embedding
,2012-03-28,medium,0.012,0.334,0.346,0.32,True,embedding
,2015-08-06,high,0.006,0.343,0.32,0.337,True,embedding
,2014-10-24,medium,0.013,0.346,0.359,0.295,True,embedding
,2016-04-21,low,0.018,0.33,0.322,0.348,True,embedding
,2015-09-18,medium,0.018,0.318,0.35,0.332,True,embedding
,2015-03-26,medium,0.012,0.32,0.346,0.334,True,embedding
,2012-08-11,low,0.033,0.322,0.322,0.355,True,embedding
,2016-05-09,low,0.029,0.332,0.307,0.361,True,embedding
,2016-03-31,high,0.019,0.346,0.327,0.327,True,embedding
,2017-03-07,low,0.001,0.324,0.337,0.338,True,embedding
,2015-06-15,low,0.017,0.33,0.323,0.347,True,embedding
,2011-03-16,high,0.008,0.339,0.329,0.331,True,embedding
,2015-03-22,high,0.021,0.35,0.322,0.329,True,embedding
,2011-07-23,medium,0.017,0.331,0.348,0.321,True,embedding
,2016-07-13,medium,0.013,0.33,0.343,0.327,True,embedding
,2010-12-08,low,0.026,0.325,0.324,0.351,True,embedding
,2013-04-30,low,0.018,0.33,0.321,0.348,True,embedding
,2011-10-26,medium,0.003,0.333,0.336,0.33,True,embedding
,2016-08-05,low,0.003,0.34,0.316,0.343,True,embedding
,2017-08-11,medium,0.02,0.33,0.35,0.32,True,embedding
,2011-11-29,medium,0.021,0.32,0.351,0.33,True,embedding
,2015-11-02,medium,0.026,0.316,0.355,0.329,True,embedding
,2015-02-20,high,0.001,0.335,0.334,0.331,True,embedding
,2017-01-02,low,0.011,0.336,0.316,0.347,True,embedding
,2016-07-30,medium,0.013,0.327,0.343,0.33,True,embedding
,2016-03-12,high,0.012,0.347,0.335,0.317,True,embedding
,2013-02-28,low,0.076,0.299,0.312,0.388,True,embedding
,2015-08-23,high,0.003,0.344,0.341,0.314,True,embedding
,2015-07-29,medium,0.023,0.313,0.355,0.332,True,embedding
,2017-12-11,high,0.011,0.344,0.333,0.323,True,embedding
,2009-11-30,low,0.01,0.339,0.312,0.349,True,embedding
,2009-07-23,low,0.021,0.323,0.328,0.349,True,embedding
,2009-05-03,high,0.003,0.339,0.336,0.325,True,embedding
,2011-12-03,medium,0.004,0.334,0.338,0.329,True,embedding
,2008-08-01,high,0.002,0.339,0.337,0.324,True,embedding
,2017-11-30,medium,0.006,0.337,0.343,0.32,True,embedding
,2013-03-03,medium,0.025,0.331,0.356,0.313,True,embedding
,2014-02-18,medium,0.01,0.33,0.34,0.33,True,embedding
,2009-06-02,low,0.008,0.332,0.328,0.34,True,embedding
,2009-08-16,high,0.017,0.346,0.329,0.325,True,embedding
,2017-09-30,high,0.011,0.342,0.331,0.328,True,embedding
,2015-05-11,high,0.026,0.354,0.319,0.328,True,embedding
,2016-02-27,low,0.029,0.319,0.326,0.355,True,embedding
,2008-05-19,high,0.052,0.381,0.29,0.329,True,embedding
,2010-11-03,medium,0.013,0.328,0.342,0.329,True,embedding
,2008-05-18,low,0.008,0.338,0.316,0.346,True,embedding
,2017-02-11,medium,0.009,0.325,0.342,0.333,True,embedding
,2017-04-25,high,0.016,0.345,0.329,0.327,True,embedding
,2013-03-06,medium,0.003,0.311,0.346,0.343,True,embedding
,2016-01-24,high,0.007,0.34,0.333,0.327,True,embedding
,2015-03-16,high,0.01,0.347,0.317,0.337,True,embedding
,2016-08-28,medium,0.017,0.321,0.348,0.331,True,embedding
,2017-10-17,low,0.01,0.325,0.332,0.342,True,embedding
,2010-09-17,low,0.034,0.328,0.31,0.362,True,embedding
,2014-03-02,low,0.014,0.329,0.328,0.343,True,embedding
,2013-10-25,high,0.003,0.337,0.334,0.329,True,embedding
,2009-07-08,low,0.002,0.337,0.324,0.339,True,embedding
,2016-07-22,medium,0.008,0.33,0.339,0.331,True,embedding
,2017-09-15,medium,0.026,0.324,0.351,0.325,True,embedding
,2015-04-09,low,0.008,0.32,0.336,0.344,True,embedding
,2014-02-19,medium,0.032,0.325,0.357,0.319,True,embedding
,2016-04-22,low,0.062,0.309,0.315,0.377,True,embedding
,2008-04-02,high,0.002,0.339,0.337,0.324,True,embedding
,2014-10-01,medium,0.005,0.336,0.341,0.323,True,embedding
,2010-12-21,low,0.012,0.32,0.334,0.346,True,embedding
,2011-02-08,low,0.008,0.329,0.331,0.339,True,embedding
,2012-07-17,low,0.064,0.315,0.305,0.379,True,embedding
,2015-04-28,medium,0.003,0.335,0.338,0.327,True,embedding
,2017-05-12,medium,0.023,0.327,0.35,0.323,True,embedding
,2016-01-15,low,0.002,0.332,0.333,0.335,True,embedding
,2015-03-22,high,0.021,0.35,0.322,0.329,True,embedding
,2013-09-05,high,0.001,0.336,0.329,0.335,True,embedding
,2009-06-11,low,0.003,0.338,0.321,0.341,True,embedding
,2012-03-06,low,0.078,0.31,0.302,0.388,True,embedding
,2015-08-02,medium,0.021,0.326,0.347,0.326,True,embedding
,2011-06-30,medium,0.016,0.317,0.35,0.334,True,embedding
,2017-02-07,medium,0.019,0.327,0.346,0.327,True,embedding
,2016-09-16,low,0.018,0.34,0.302,0.358,True,embedding
,2017-01-04,medium,0.019,0.33,0.349,0.322,True,embedding
,2015-07-05,medium,0.021,0.329,0.35,0.321,True,embedding
,2012-04-18,high,0.0,0.337,0.327,0.337,True,embedding
,2009-10-08,medium,0.012,0.325,0.343,0.331,True,embedding
,2017-06-03,low,0.002,0.313,0.342,0.344,True,embedding
,2008-03-18,low,0.04,0.344,0.272,0.384,True,embedding
,2011-12-26,high,0.013,0.342,0.329,0.329,True,embedding
,2014-01-30,medium,0.032,0.322,0.355,0.323,True,embedding
,2013-09-05,medium,0.008,0.332,0.34,0.328,True,embedding
,2015-05-09,medium,0.003,0.331,0.336,0.333,True,embedding
,2008-03-20,low,0.006,0.332,0.33,0.338,True,embedding
,2017-11-06,low,0.012,0.332,0.324,0.344,True,embedding
,2017-03-24,high,0.001,0.335,0.334,0.331,True,embedding
,2011-07-12,low,0.007,0.327,0.333,0.34,True,embedding
,2016-03-16,low,0.047,0.325,0.303,0.372,True,embedding
,2009-08-06,high,0.038,0.378,0.282,0.34,True,embedding
,2017-03-29,high,0.006,0.341,0.335,0.323,True,embedding
,2016-12-28,high,0.014,0.345,0.325,0.331,True,embedding
,2016-02-16,high,0.019,0.354,0.312,0.335,True,embedding
,2008-03-13,low,0.002,0.336,0.326,0.338,True,embedding
,2013-05-10,medium,0.002,0.329,0.337,0.335,True,embedding
,2016-09-14,high,0.057,0.373,0.316,0.311,True,embedding
,2010-11-20,low,0.035,0.321,0.322,0.357,True,embedding
,2013-07-11,medium,0.035,0.309,0.363,0.328,True,embedding
,2017-02-07,high,0.012,0.345,0.333,0.322,True,embedding
,2015-10-19,low,0.021,0.329,0.321,0.35,True,embedding
,2013-02-18,low,0.025,0.329,0.317,0.354,True,embedding
,2011-04-28,low,0.003,0.336,0.324,0.339,True,embedding
,2015-03-16,high,0.009,0.342,0.333,0.325,True,embedding
