post_id,rule_risk_level,embedding_risk_level,llm_risk_level,final_risk_level,ensemble_confidence,method_agreement,sources_used
5774,medium,high,,high,0.177,False,embedding+rule
5775,low,low,,low,0.034,True,embedding+rule
5776,medium,high,,high,0.168,False,embedding+rule
5777,low,low,,low,0.003,True,embedding+rule
5778,low,low,,low,0.006,True,embedding+rule
5779,low,medium,,medium,0.002,False,embedding+rule
5780,medium,medium,,medium,0.178,True,embedding+rule
5781,low,high,,medium,0.003,False,embedding+rule
5782,low,medium,,medium,0.009,False,embedding+rule
5783,low,low,,low,0.144,True,embedding+rule
5784,low,high,,medium,0.0,False,embedding+rule
5785,low,medium,,medium,0.007,False,embedding+rule
5786,low,high,,medium,0.14,False,embedding+rule
5787,low,low,,low,0.003,True,embedding+rule
5788,medium,low,,low,0.162,False,embedding+rule
5789,low,medium,,medium,0.123,False,embedding+rule
5790,low,high,,medium,0.006,False,embedding+rule
5791,medium,medium,,medium,0.172,True,embedding+rule
5792,low,medium,,medium,0.145,False,embedding+rule
5793,low,low,,low,0.14,True,embedding+rule
5794,low,high,,medium,0.002,False,embedding+rule
5795,low,low,,low,0.002,True,embedding+rule
5796,low,low,,low,0.015,True,embedding+rule
5797,low,low,,low,0.163,True,embedding+rule
5798,low,low,,low,0.003,True,embedding+rule
5799,low,low,,low,0.005,True,embedding+rule
5800,low,low,,low,0.003,True,embedding+rule
5801,low,low,,low,0.013,True,embedding+rule
5802,low,high,,medium,0.144,False,embedding+rule
5803,low,low,,low,0.106,True,embedding+rule
5804,medium,medium,,medium,0.176,True,embedding+rule
5805,low,low,,low,0.015,True,embedding+rule
5806,low,medium,,medium,0.006,False,embedding+rule
5807,low,low,,low,0.002,True,embedding+rule
5808,low,high,,medium,0.079,False,embedding+rule
5809,low,medium,,medium,0.098,False,embedding+rule
5810,low,medium,,medium,0.119,False,embedding+rule
5811,low,high,,medium,0.069,False,embedding+rule
5812,low,low,,low,0.006,True,embedding+rule
5813,medium,high,,high,0.201,False,embedding+rule
5814,low,high,,medium,0.01,False,embedding+rule
5815,low,high,,medium,0.004,False,embedding+rule
5816,low,low,,low,0.013,True,embedding+rule
5817,low,medium,,medium,0.032,False,embedding+rule
5818,low,low,,low,0.007,True,embedding+rule
5819,medium,medium,,medium,0.169,True,embedding+rule
5820,low,medium,,medium,0.142,False,embedding+rule
5821,low,low,,low,0.009,True,embedding+rule
5822,low,medium,,medium,0.151,False,embedding+rule
5823,low,medium,,medium,0.137,False,embedding+rule
5824,low,high,,medium,0.009,False,embedding+rule
5825,low,medium,,medium,0.117,False,embedding+rule
5826,medium,low,,low,0.222,False,embedding+rule
5827,low,medium,,medium,0.035,False,embedding+rule
5828,low,low,,low,0.016,True,embedding+rule
5829,low,medium,,medium,0.004,False,embedding+rule
5830,medium,medium,,medium,0.178,True,embedding+rule
5831,low,low,,low,0.004,True,embedding+rule
5832,low,medium,,medium,0.038,False,embedding+rule
5833,low,medium,,medium,0.004,False,embedding+rule
5834,low,medium,,medium,0.035,False,embedding+rule
5835,low,medium,,medium,0.151,False,embedding+rule
5836,high,high,,high,0.229,True,embedding+rule
5837,low,low,,low,0.001,True,embedding+rule
5838,low,low,,low,0.004,True,embedding+rule
5839,low,medium,,medium,0.004,False,embedding+rule
5840,low,medium,,medium,0.121,False,embedding+rule
5841,low,medium,,medium,0.028,False,embedding+rule
5842,low,high,,medium,0.013,False,embedding+rule
5843,low,medium,,medium,0.12,False,embedding+rule
5844,low,low,,low,0.018,True,embedding+rule
5845,low,low,,low,0.011,True,embedding+rule
5846,medium,medium,,medium,0.186,True,embedding+rule
5847,low,low,,low,0.002,True,embedding+rule
5848,low,high,,medium,0.122,False,embedding+rule
5849,low,low,,low,0.129,True,embedding+rule
5850,low,low,,low,0.025,True,embedding+rule
5851,low,medium,,medium,0.131,False,embedding+rule
5852,low,low,,low,0.007,True,embedding+rule
5853,low,medium,,medium,0.14,False,embedding+rule
5854,low,low,,low,0.01,True,embedding+rule
5855,low,low,,low,0.008,True,embedding+rule
5856,low,low,,low,0.145,True,embedding+rule
5857,low,low,,low,0.161,True,embedding+rule
5858,low,high,,medium,0.013,False,embedding+rule
5859,low,medium,,medium,0.0,False,embedding+rule
5860,medium,medium,,medium,0.169,True,embedding+rule
5861,low,high,,medium,0.013,False,embedding+rule
5862,medium,medium,,medium,0.167,True,embedding+rule
5863,low,high,,medium,0.004,False,embedding+rule
5864,low,low,,low,0.015,True,embedding+rule
5865,low,low,,low,0.002,True,embedding+rule
5866,low,high,,medium,0.135,False,embedding+rule
5867,low,low,,low,0.153,True,embedding+rule
5868,medium,medium,,medium,0.228,True,embedding+rule
5869,low,low,,low,0.002,True,embedding+rule
5870,low,medium,,medium,0.091,False,embedding+rule
5871,low,high,,medium,0.001,False,embedding+rule
5872,low,high,,medium,0.003,False,embedding+rule
5873,low,medium,,medium,0.079,False,embedding+rule
5874,low,medium,,medium,0.003,False,embedding+rule
5875,low,low,,low,0.002,True,embedding+rule
5876,low,medium,,medium,0.146,False,embedding+rule
5877,low,medium,,medium,0.142,False,embedding+rule
5878,low,high,,medium,0.002,False,embedding+rule
5879,low,low,,low,0.001,True,embedding+rule
5880,low,medium,,medium,0.005,False,embedding+rule
5881,low,low,,low,0.012,True,embedding+rule
5882,medium,medium,,medium,0.183,True,embedding+rule
5883,low,low,,low,0.019,True,embedding+rule
5884,low,medium,,medium,0.001,False,embedding+rule
5885,low,low,,low,0.004,True,embedding+rule
5886,low,medium,,medium,0.009,False,embedding+rule
5887,low,low,,low,0.021,True,embedding+rule
5888,high,high,,high,0.283,True,embedding+rule
5889,low,high,,medium,0.002,False,embedding+rule
5890,low,medium,,medium,0.002,False,embedding+rule
5891,low,medium,,medium,0.003,False,embedding+rule
5892,low,medium,,medium,0.032,False,embedding+rule
5893,low,high,,medium,0.152,False,embedding+rule
5894,low,medium,,medium,0.15,False,embedding+rule
5895,low,high,,medium,0.005,False,embedding+rule
5896,low,low,,low,0.005,True,embedding+rule
5897,low,low,,low,0.017,True,embedding+rule
5898,low,high,,medium,0.108,False,embedding+rule
5899,low,low,,low,0.054,True,embedding+rule
5900,low,high,,medium,0.013,False,embedding+rule
5901,low,high,,medium,0.007,False,embedding+rule
5902,medium,high,,high,0.162,False,embedding+rule
5903,low,low,,low,0.001,True,embedding+rule
5904,low,high,,medium,0.083,False,embedding+rule
5905,low,low,,low,0.006,True,embedding+rule
5906,low,high,,medium,0.046,False,embedding+rule
5907,medium,low,,low,0.158,False,embedding+rule
5908,low,high,,medium,0.14,False,embedding+rule
5909,low,high,,medium,0.002,False,embedding+rule
5910,low,high,,medium,0.016,False,embedding+rule
5911,low,high,,medium,0.155,False,embedding+rule
5912,low,medium,,medium,0.011,False,embedding+rule
5913,low,low,,low,0.006,True,embedding+rule
5914,low,low,,low,0.06,True,embedding+rule
5915,low,low,,low,0.009,True,embedding+rule
5916,low,medium,,medium,0.037,False,embedding+rule
5917,low,low,,low,0.15,True,embedding+rule
5918,low,medium,,medium,0.033,False,embedding+rule
5919,low,low,,low,0.009,True,embedding+rule
5920,low,high,,medium,0.008,False,embedding+rule
5921,low,low,,low,0.002,True,embedding+rule
5922,medium,medium,,medium,0.179,True,embedding+rule
5923,low,low,,low,0.035,True,embedding+rule
5924,low,medium,,medium,0.033,False,embedding+rule
5925,low,high,,medium,0.025,False,embedding+rule
5926,low,low,,low,0.011,True,embedding+rule
5927,low,low,,low,0.052,True,embedding+rule
5928,low,high,,medium,0.002,False,embedding+rule
5929,low,medium,,medium,0.152,False,embedding+rule
5930,low,medium,,medium,0.001,False,embedding+rule
5931,low,low,,low,0.003,True,embedding+rule
5932,low,high,,medium,0.006,False,embedding+rule
5933,low,medium,,medium,0.004,False,embedding+rule
5934,low,low,,low,0.018,True,embedding+rule
5935,medium,medium,,medium,0.181,True,embedding+rule
5936,low,high,,medium,0.136,False,embedding+rule
5937,low,low,,low,0.025,True,embedding+rule
5938,low,low,,low,0.002,True,embedding+rule
5939,low,high,,medium,0.001,False,embedding+rule
5940,low,medium,,medium,0.007,False,embedding+rule
5941,low,low,,low,0.011,True,embedding+rule
5942,low,low,,low,0.006,True,embedding+rule
5943,low,medium,,medium,0.013,False,embedding+rule
5944,low,medium,,medium,0.005,False,embedding+rule
5945,low,medium,,medium,0.119,False,embedding+rule
5946,low,medium,,medium,0.156,False,embedding+rule
5947,low,high,,medium,0.009,False,embedding+rule
5948,low,medium,,medium,0.018,False,embedding+rule
5949,low,low,,low,0.003,True,embedding+rule
5950,low,low,,low,0.005,True,embedding+rule
5951,low,low,,low,0.011,True,embedding+rule
5952,low,low,,low,0.035,True,embedding+rule
5953,medium,high,,high,0.269,False,embedding+rule
5954,low,low,,low,0.013,True,embedding+rule
5955,low,low,,low,0.026,True,embedding+rule
5956,low,medium,,medium,0.027,False,embedding+rule
5957,low,medium,,medium,0.022,False,embedding+rule
5958,medium,medium,,medium,0.249,True,embedding+rule
5959,low,low,,low,0.003,True,embedding+rule
5960,low,high,,medium,0.002,False,embedding+rule
5961,low,low,,low,0.019,True,embedding+rule
5962,low,low,,low,0.011,True,embedding+rule
5963,low,low,,low,0.009,True,embedding+rule
5964,low,high,,medium,0.128,False,embedding+rule
5965,low,medium,,medium,0.002,False,embedding+rule
5966,low,low,,low,0.017,True,embedding+rule
5967,low,low,,low,0.036,True,embedding+rule
5968,low,low,,low,0.018,True,embedding+rule
5969,low,high,,medium,0.029,False,embedding+rule
5970,medium,medium,,medium,0.207,True,embedding+rule
5971,low,medium,,medium,0.032,False,embedding+rule
5972,low,low,,low,0.034,True,embedding+rule
5973,low,low,,low,0.142,True,embedding+rule
5974,low,low,,low,0.003,True,embedding+rule
5975,low,low,,low,0.015,True,embedding+rule
5976,low,high,,medium,0.158,False,embedding+rule
5977,low,low,,low,0.026,True,embedding+rule
5978,low,low,,low,0.011,True,embedding+rule
5979,low,high,,medium,0.006,False,embedding+rule
5980,low,high,,medium,0.001,False,embedding+rule
5981,low,medium,,medium,0.012,False,embedding+rule
5982,medium,high,,high,0.16,False,embedding+rule
5983,low,low,,low,0.159,True,embedding+rule
5984,high,medium,,medium,0.178,False,embedding+rule
5985,low,medium,,medium,0.011,False,embedding+rule
5986,low,high,,medium,0.003,False,embedding+rule
5987,medium,medium,,medium,0.167,True,embedding+rule
5988,low,medium,,medium,0.17,False,embedding+rule
5989,low,high,,medium,0.003,False,embedding+rule
5990,low,medium,,medium,0.005,False,embedding+rule
5991,low,medium,,medium,0.106,False,embedding+rule
5992,low,high,,medium,0.068,False,embedding+rule
5993,low,high,,medium,0.003,False,embedding+rule
5994,medium,high,,high,0.158,False,embedding+rule
5995,low,medium,,medium,0.006,False,embedding+rule
5996,low,high,,medium,0.003,False,embedding+rule
5997,low,high,,medium,0.005,False,embedding+rule
5998,low,high,,medium,0.033,False,embedding+rule
5999,medium,medium,,medium,0.238,True,embedding+rule
6000,low,high,,medium,0.0,False,embedding+rule
6001,low,medium,,medium,0.005,False,embedding+rule
6002,low,low,,low,0.004,True,embedding+rule
6003,low,medium,,medium,0.004,False,embedding+rule
6004,medium,medium,,medium,0.266,True,embedding+rule
6005,low,low,,low,0.013,True,embedding+rule
6006,low,low,,low,0.002,True,embedding+rule
6007,medium,high,,high,0.153,False,embedding+rule
6008,low,low,,low,0.002,True,embedding+rule
6009,low,low,,low,0.079,True,embedding+rule
6010,low,low,,low,0.046,True,embedding+rule
6011,low,low,,low,0.008,True,embedding+rule
6012,low,low,,low,0.029,True,embedding+rule
6013,low,low,,low,0.002,True,embedding+rule
6014,low,low,,low,0.018,True,embedding+rule
6015,low,high,,medium,0.002,False,embedding+rule
6016,low,medium,,medium,0.004,False,embedding+rule
6017,low,low,,low,0.003,True,embedding+rule
6018,low,low,,low,0.035,True,embedding+rule
6019,low,low,,low,0.01,True,embedding+rule
6020,low,low,,low,0.012,True,embedding+rule
6021,low,medium,,medium,0.022,False,embedding+rule
6022,low,high,,medium,0.004,False,embedding+rule
6023,low,medium,,medium,0.001,False,embedding+rule
6024,low,low,,low,0.021,True,embedding+rule
6025,medium,low,,low,0.175,False,embedding+rule
6026,high,high,,high,0.175,True,embedding+rule
6027,low,medium,,medium,0.013,False,embedding+rule
6028,low,low,,low,0.02,True,embedding+rule
6029,low,low,,low,0.037,True,embedding+rule
6030,low,high,,medium,0.008,False,embedding+rule
6031,low,low,,low,0.001,True,embedding+rule
6032,high,low,,medium,0.284,False,embedding+rule
6033,low,low,,low,0.013,True,embedding+rule
6034,low,high,,medium,0.008,False,embedding+rule
6035,low,medium,,medium,0.009,False,embedding+rule
6036,low,low,,low,0.016,True,embedding+rule
6037,low,low,,low,0.009,True,embedding+rule
6038,low,medium,,medium,0.155,False,embedding+rule
6039,low,medium,,medium,0.138,False,embedding+rule
6040,low,low,,low,0.048,True,embedding+rule
6041,low,medium,,medium,0.025,False,embedding+rule
6042,low,high,,medium,0.002,False,embedding+rule
6043,low,low,,low,0.009,True,embedding+rule
6044,low,low,,low,0.044,True,embedding+rule
6045,low,medium,,medium,0.036,False,embedding+rule
6046,low,medium,,medium,0.078,False,embedding+rule
6047,low,low,,low,0.013,True,embedding+rule
6048,low,low,,low,0.036,True,embedding+rule
6049,low,high,,medium,0.137,False,embedding+rule
6050,low,medium,,medium,0.03,False,embedding+rule
6051,low,low,,low,0.004,True,embedding+rule
6052,low,high,,medium,0.031,False,embedding+rule
6053,low,high,,medium,0.005,False,embedding+rule
6054,low,medium,,medium,0.004,False,embedding+rule
6055,low,low,,low,0.038,True,embedding+rule
6056,low,medium,,medium,0.03,False,embedding+rule
6057,low,medium,,medium,0.12,False,embedding+rule
6058,low,medium,,medium,0.015,False,embedding+rule
6059,low,low,,low,0.008,True,embedding+rule
6060,low,low,,low,0.013,True,embedding+rule
6061,low,high,,medium,0.001,False,embedding+rule
6062,low,high,,medium,0.006,False,embedding+rule
6063,low,medium,,medium,0.149,False,embedding+rule
6064,low,low,,low,0.012,True,embedding+rule
6065,low,low,,low,0.004,True,embedding+rule
6066,low,high,,medium,0.004,False,embedding+rule
6067,low,medium,,medium,0.0,False,embedding+rule
6068,low,medium,,medium,0.111,False,embedding+rule
6069,low,low,,low,0.007,True,embedding+rule
6070,low,medium,,medium,0.141,False,embedding+rule
6071,low,medium,,medium,0.141,False,embedding+rule
6072,low,medium,,medium,0.037,False,embedding+rule
6073,low,medium,,medium,0.022,False,embedding+rule
6074,low,low,,low,0.002,True,embedding+rule
6075,low,low,,low,0.001,True,embedding+rule
6076,low,low,,low,0.003,True,embedding+rule
6077,low,medium,,medium,0.082,False,embedding+rule
6078,low,high,,medium,0.001,False,embedding+rule
6079,low,low,,low,0.028,True,embedding+rule
6080,low,medium,,medium,0.003,False,embedding+rule
6081,low,high,,medium,0.109,False,embedding+rule
6082,medium,medium,,medium,0.181,True,embedding+rule
6083,low,low,,low,0.011,True,embedding+rule
6084,low,medium,,medium,0.028,False,embedding+rule
6085,low,low,,low,0.018,True,embedding+rule
6086,low,medium,,medium,0.003,False,embedding+rule
6087,low,high,,medium,0.012,False,embedding+rule
6088,low,high,,medium,0.013,False,embedding+rule
6089,low,low,,low,0.006,True,embedding+rule
6090,low,high,,medium,0.005,False,embedding+rule
6091,medium,medium,,medium,0.177,True,embedding+rule
6092,low,low,,low,0.004,True,embedding+rule
6093,low,low,,low,0.13,True,embedding+rule
6094,low,low,,low,0.011,True,embedding+rule
6095,low,medium,,medium,0.125,False,embedding+rule
6096,low,high,,medium,0.005,False,embedding+rule
6097,low,high,,medium,0.005,False,embedding+rule
6098,low,low,,low,0.006,True,embedding+rule
6099,low,medium,,medium,0.036,False,embedding+rule
6100,medium,low,,low,0.168,False,embedding+rule
6101,low,medium,,medium,0.033,False,embedding+rule
6102,low,low,,low,0.01,True,embedding+rule
6103,low,low,,low,0.005,True,embedding+rule
6104,low,low,,low,0.044,True,embedding+rule
6105,low,low,,low,0.007,True,embedding+rule
6106,low,high,,medium,0.002,False,embedding+rule
6107,medium,medium,,medium,0.18,True,embedding+rule
6108,low,high,,medium,0.007,False,embedding+rule
6109,low,low,,low,0.079,True,embedding+rule
6110,medium,low,,low,0.279,False,embedding+rule
6111,low,medium,,medium,0.082,False,embedding+rule
6112,low,high,,medium,0.003,False,embedding+rule
6113,medium,medium,,medium,0.162,True,embedding+rule
6114,medium,medium,,medium,0.191,True,embedding+rule
6115,high,medium,,medium,0.198,False,embedding+rule
6116,low,medium,,medium,0.031,False,embedding+rule
6117,low,low,,low,0.007,True,embedding+rule
6118,low,low,,low,0.003,True,embedding+rule
6119,low,medium,,medium,0.037,False,embedding+rule
6120,low,medium,,medium,0.001,False,embedding+rule
6121,low,high,,medium,0.003,False,embedding+rule
6122,low,medium,,medium,0.018,False,embedding+rule
6123,low,medium,,medium,0.028,False,embedding+rule
6124,low,high,,medium,0.164,False,embedding+rule
6125,low,low,,low,0.019,True,embedding+rule
6126,low,high,,medium,0.007,False,embedding+rule
6127,low,high,,medium,0.033,False,embedding+rule
6128,low,high,,medium,0.143,False,embedding+rule
6129,low,medium,,medium,0.14,False,embedding+rule
6130,low,low,,low,0.011,True,embedding+rule
6131,low,medium,,medium,0.159,False,embedding+rule
6132,low,low,,low,0.004,True,embedding+rule
6133,low,low,,low,0.107,True,embedding+rule
6134,low,medium,,medium,0.004,False,embedding+rule
