post_id,risk_level,confidence
14659,low,0.9976
14660,low,0.9854
14661,low,0.9981
14662,medium,0.7606
14663,medium,0.9923
14664,low,0.9961
14665,low,0.9823
14666,medium,0.9396
14667,medium,0.9952
14668,medium,0.9565
14669,low,0.9982
14670,low,0.9242
14671,low,0.8843
14672,low,0.7248
14673,medium,0.9958
14674,low,0.9963
14675,low,0.9981
14676,medium,0.7777
14677,medium,0.9887
14678,medium,0.9814
14679,low,0.9786
14680,medium,0.9877
14681,low,0.9777
14682,medium,0.955
14683,low,0.9978
14684,high,0.8943
14685,low,0.9981
14686,medium,0.9855
14687,medium,0.5987
14688,medium,0.9972
14689,medium,0.9662
14690,low,0.9985
14691,medium,0.9966
14692,medium,0.9944
14693,medium,0.973
14694,medium,0.9877
14695,medium,0.9855
14696,medium,0.8746
14697,medium,0.9734
14698,low,0.9211
14699,low,0.9984
14700,medium,0.9963
14701,medium,0.9705
14702,medium,0.8884
14703,medium,0.9886
14704,low,0.9985
14705,medium,0.969
14706,low,0.9571
14707,low,0.5621
14708,medium,0.9504
14709,low,0.9988
14710,medium,0.9816
14711,medium,0.9112
14712,medium,0.9944
14713,medium,0.9889
14714,medium,0.9873
14715,medium,0.9925
14716,medium,0.9922
14717,low,0.8979
14718,low,0.9986
14719,low,0.9971
14720,low,0.9974
14721,low,0.995
14722,medium,0.9437
14723,medium,0.9973
14724,low,0.9753
14725,medium,0.9718
14726,medium,0.9971
14727,medium,0.9577
14728,medium,0.9829
14729,medium,0.9941
14730,medium,0.9967
14731,medium,0.9942
14732,medium,0.9936
14733,medium,0.9926
14734,low,0.9526
14735,low,0.8622
14736,medium,0.9928
14737,low,0.9898
14738,low,0.9979
14739,low,0.6233
14740,medium,0.964
14742,medium,0.9943
14743,medium,0.8383
14744,medium,0.9958
14745,medium,0.9926
14746,medium,0.9169
14747,medium,0.993
14748,medium,0.5678
14749,medium,0.9762
14750,low,0.9988
14751,medium,0.8221
14752,low,0.9986
14753,medium,0.8485
14754,low,0.9892
14755,medium,0.8299
14756,medium,0.9894
14757,high,0.9499
14758,medium,0.7026
14759,medium,0.9767
14760,medium,0.9895
14761,medium,0.9915
14762,low,0.9942
14763,low,0.9981
14764,medium,0.6642
14765,medium,0.9964
14766,low,0.8655
14767,low,0.9964
14768,low,0.997
14769,medium,0.9777
14770,medium,0.9938
14771,medium,0.9829
14772,medium,0.9945
14773,medium,0.9956
14774,medium,0.977
14775,low,0.9979
14776,low,0.9986
14777,low,0.9979
14778,medium,0.9788
14779,medium,0.9965
14780,medium,0.9877
14781,high,0.788
14782,medium,0.9928
14783,medium,0.9168
14784,medium,0.7459
14785,medium,0.6833
14786,low,0.9815
14787,low,0.9985
14788,low,0.997
14789,low,0.9836
14790,medium,0.9922
14791,medium,0.989
14792,medium,0.6018
14793,medium,0.9939
14794,low,0.6157
14795,low,0.9924
14796,medium,0.8993
14797,low,0.9985
14798,medium,0.6936
14799,medium,0.9893
14800,medium,0.9947
14801,low,0.9065
14802,low,0.9985
14803,medium,0.9931
14804,medium,0.9208
14805,medium,0.9751
14806,medium,0.9852
14807,low,0.9987
14808,low,0.9985
14809,medium,0.8508
14810,medium,0.9941
14811,low,0.9947
14812,low,0.9956
14813,medium,0.9747
14814,medium,0.8106
14815,medium,0.9944
14816,low,0.9524
14817,medium,0.9946
14818,medium,0.9725
14819,low,0.9844
14820,medium,0.9809
14821,medium,0.9938
14822,low,0.9419
14823,medium,0.9762
14824,medium,0.9132
14825,medium,0.9942
14826,medium,0.6412
14827,medium,0.9944
14828,low,0.9558
14829,medium,0.9889
14830,low,0.5318
14831,medium,0.987
14832,medium,0.9916
14833,low,0.9913
14834,low,0.9815
14835,medium,0.9953
14836,low,0.9967
14837,medium,0.9591
14838,low,0.9979
14839,medium,0.8568
14840,low,0.9969
14841,low,0.9976
14842,medium,0.9392
14843,high,0.9489
14844,medium,0.9153
14845,medium,0.9639
14846,low,0.6611
14847,medium,0.9812
14848,medium,0.984
14849,low,0.9821
14850,low,0.9848
14851,medium,0.9929
14852,low,0.9899
14853,low,0.5156
14854,low,0.986
14855,medium,0.9966
14856,medium,0.9962
14857,medium,0.9925
14858,low,0.9947
14859,low,0.9974
14860,medium,0.9845
14861,medium,0.9785
14862,medium,0.832
14863,medium,0.9961
14864,high,0.9579
14865,medium,0.9942
14866,medium,0.8909
14867,medium,0.9907
14868,medium,0.8129
14869,medium,0.9953
14870,low,0.9986
14871,low,0.9986
14872,low,0.9961
14873,low,0.9978
14874,low,0.9962
14875,medium,0.9964
14876,low,0.997
14877,low,0.9973
14878,medium,0.9919
14879,low,0.9906
14880,medium,0.9628
14881,low,0.9558
14882,medium,0.9718
14883,medium,0.9726
14884,medium,0.9361
14885,medium,0.9307
14886,low,0.9963
14887,medium,0.8328
14888,medium,0.9908
14889,low,0.9607
14890,low,0.9777
14891,high,0.883
14892,medium,0.8599
14893,low,0.997
14894,medium,0.9753
14895,medium,0.9951
14896,low,0.9965
14897,low,0.9987
14898,medium,0.9849
14899,medium,0.9686
14900,low,0.9661
14901,low,0.9971
14902,low,0.6157
14903,medium,0.9964
14905,low,0.995
14906,medium,0.9315
14907,medium,0.9501
14908,low,0.9926
14909,medium,0.9963
14910,low,0.996
14911,medium,0.9721
14912,medium,0.83
14913,medium,0.9939
14914,medium,0.9962
14915,medium,0.9929
14916,medium,0.9884
14917,medium,0.9924
14918,low,0.9982
14919,medium,0.9859
14920,medium,0.9905
14921,medium,0.9797
14922,medium,0.9763
14923,medium,0.9793
14924,medium,0.9715
14925,low,0.9981
14926,medium,0.9944
14927,medium,0.9906
14928,medium,0.9883
14929,medium,0.9935
14930,medium,0.995
14931,medium,0.9525
14932,low,0.9936
14933,low,0.996
14934,medium,0.9947
14935,low,0.9818
14936,medium,0.9627
14937,low,0.9112
14938,medium,0.9941
14939,medium,0.7886
14940,low,0.9984
14941,low,0.9976
14942,low,0.9658
14943,medium,0.6628
14944,medium,0.9355
14945,low,0.9947
14946,medium,0.9931
14947,medium,0.841
14948,medium,0.9938
14949,medium,0.9813
14950,medium,0.9775
14951,low,0.9982
14952,medium,0.9879
14953,medium,0.9942
14954,medium,0.9963
14955,low,0.9965
14956,medium,0.9847
14957,medium,0.969
14958,medium,0.9968
14959,low,0.9987
14960,medium,0.9633
14961,low,0.9948
14962,medium,0.984
14963,medium,0.9822
14964,low,0.98
14965,medium,0.9393
14966,low,0.9866
14967,low,0.8838
14968,low,0.9978
14969,medium,0.9818
14970,medium,0.9913
14971,medium,0.9931
14972,low,0.9448
14973,medium,0.9354
14974,low,0.9854
14975,medium,0.9712
14976,low,0.9975
14977,low,0.8266
14978,low,0.9965
14979,medium,0.987
14980,low,0.9929
14981,low,0.9987
14982,high,0.6756
14983,low,0.9987
14984,low,0.9957
14985,medium,0.9902
14986,medium,0.9964
14987,low,0.998
14988,low,0.9948
14989,medium,0.9911
14990,low,0.9985
14991,low,0.9986
14992,low,0.9963
14993,low,0.998
14994,low,0.998
14995,low,0.9825
14996,medium,0.9954
14997,low,0.9986
14998,medium,0.8967
14999,medium,0.9786
15000,medium,0.9127
15001,medium,0.9876
15002,high,0.676
15003,low,0.9986
15004,medium,0.9958
15005,low,0.9982
15006,medium,0.8175
15007,medium,0.9696
15008,medium,0.9854
15009,medium,0.9953
15010,medium,0.9454
15011,low,0.9636
15012,medium,0.9891
15013,medium,0.9954
15014,medium,0.987
15015,medium,0.9929
15016,high,0.7548
15017,low,0.9961
15018,low,0.9985
15019,medium,0.9538
15020,medium,0.9519
15021,medium,0.8758
15022,medium,0.9953
15023,low,0.9937
15024,medium,0.9907
15025,low,0.9653
15026,medium,0.9964
15027,medium,0.9863
15028,low,0.9974
15029,medium,0.9945
15030,medium,0.8363
15031,medium,0.5391
15032,low,0.9981
15033,medium,0.9922
15034,medium,0.996
15035,high,0.7013
15036,medium,0.9423
15037,medium,0.9602
15038,medium,0.9762
15039,low,0.9985
15040,medium,0.9843
15041,medium,0.9938
15042,medium,0.9328
15043,medium,0.6242
15044,medium,0.9909
15045,medium,0.9958
15046,low,0.9984
15047,medium,0.829
15048,medium,0.993
15049,medium,0.9936
15050,high,0.8453
15051,low,0.984
15052,high,0.6921
15053,low,0.9954
15054,low,0.9974
15055,medium,0.994
15056,low,0.9784
15057,medium,0.9871
15058,low,0.9985
15059,low,0.9852
15060,medium,0.9236
15061,medium,0.6779
15062,medium,0.9954
15063,medium,0.9926
15064,medium,0.9209
15065,medium,0.9958
15066,low,0.8951
15067,medium,0.9761
15068,medium,0.9965
15069,low,0.9985
15070,low,0.9902
15071,medium,0.9849
15072,medium,0.9871
15073,medium,0.9371
15074,medium,0.9791
15075,medium,0.9919
15076,medium,0.9909
15077,high,0.5795
15078,low,0.9946
15079,low,0.9862
15080,low,0.9959
15081,medium,0.9826
15082,medium,0.9905
15083,low,0.9962
15084,low,0.9981
15085,medium,0.9867
15086,low,0.9977
15087,low,0.9452
15088,low,0.9914
15089,low,0.9962
15090,low,0.9986
15091,medium,0.8306
15092,low,0.9894
15093,low,0.9982
15094,medium,0.9954
15095,medium,0.9922
15096,low,0.9555
15097,medium,0.9657
15098,high,0.669
15099,low,0.9616
15100,medium,0.9763
15101,medium,0.9286
15102,medium,0.859
15103,medium,0.988
15104,medium,0.9828
15105,medium,0.9864
15106,low,0.9949
15107,medium,0.9863
15108,medium,0.9414
15109,medium,0.9116
15110,medium,0.9921
15111,low,0.9985
15112,medium,0.9965
15113,low,0.9983
15114,medium,0.9815
15115,low,0.9975
15116,medium,0.9607
15117,medium,0.9896
15118,low,0.9968
15119,low,0.9984
15120,medium,0.9335
15121,low,0.9971
15122,medium,0.9822
15123,medium,0.9872
15124,medium,0.9906
15125,medium,0.9958
15126,medium,0.9941
15127,medium,0.9777
15128,low,0.998
15129,medium,0.9916
15130,medium,0.9773
15131,low,0.9977
15132,low,0.9986
15133,low,0.9988
15134,low,0.9981
15135,low,0.9792
15136,low,0.6542
15137,medium,0.9963
15138,medium,0.9942
15139,medium,0.8603
15140,low,0.9957
15141,medium,0.9965
15142,medium,0.9909
15143,medium,0.964
15144,medium,0.9693
15145,medium,0.9932
15146,medium,0.7249
15147,low,0.7591
15148,medium,0.6239
15149,low,0.9789
15150,medium,0.9911
15151,low,0.9943
15152,medium,0.9935
15153,medium,0.9954
15154,medium,0.9675
15155,medium,0.9834
15156,medium,0.9368
15157,medium,0.9874
15158,medium,0.9896
15159,low,0.9982
15160,medium,0.9661
15161,medium,0.9836
15162,medium,0.9902
15163,high,0.7829
15164,medium,0.9128
15165,medium,0.9953
15166,medium,0.9942
15167,medium,0.8164
15168,low,0.9647
15169,medium,0.9869
15170,medium,0.9928
15171,low,0.9688
15172,medium,0.9698
15173,low,0.8625
15174,low,0.9985
15175,medium,0.968
15176,medium,0.9956
15177,medium,0.9673
15178,medium,0.9966
15179,medium,0.9857
15180,low,0.964
15181,low,0.9828
15182,low,0.9978
15183,low,0.9967
15184,medium,0.9504
15185,medium,0.9366
15186,medium,0.5314
15187,low,0.9504
15188,medium,0.9922
15189,low,0.9957
15190,medium,0.9588
15191,low,0.9661
15192,low,0.997
15193,medium,0.9898
15194,low,0.9971
15195,medium,0.9917
15196,medium,0.9936
15197,low,0.9967
15198,low,0.9971
15199,low,0.9905
15200,low,0.982
15201,medium,0.9929
15202,low,0.9648
15203,medium,0.9874
15204,medium,0.8312
15205,medium,0.9898
15206,low,0.9948
15207,medium,0.9858
15208,low,0.8851
15209,low,0.9543
15210,medium,0.9959
15211,low,0.9973
15212,low,0.9947
15213,low,0.9962
15214,low,0.995
15215,medium,0.9967
15216,medium,0.6106
15217,medium,0.9956
15218,medium,0.9687
15219,medium,0.9957
15220,medium,0.9446
15221,low,0.9971
15222,medium,0.9969
15223,low,0.9983
15224,medium,0.9347
15225,low,0.9777
15226,medium,0.9937
15227,low,0.9986
15228,low,0.9933
15229,low,0.9871
15230,medium,0.9732
15231,medium,0.9928
15232,low,0.9959
15233,medium,0.9765
15234,medium,0.984
15235,medium,0.99
15236,low,0.9968
15237,low,0.9888
15238,medium,0.9828
15239,low,0.9981
15240,medium,0.99
15241,medium,0.9799
15242,medium,0.9946
15243,medium,0.9953
15244,medium,0.997
15245,medium,0.8022
15246,medium,0.7294
15247,low,0.998
15248,medium,0.9857
15249,low,0.9972
15250,medium,0.9804
15251,medium,0.9942
15252,high,0.6444
15253,medium,0.8551
15254,low,0.9986
15255,medium,0.6575
15256,high,0.5848
15257,medium,0.9642
15258,medium,0.9558
15259,medium,0.996
15260,low,0.9904
15261,medium,0.6263
15262,low,0.9969
15263,low,0.9981
15264,medium,0.7585
15265,low,0.9988
15266,medium,0.9459
15267,medium,0.9957
15268,medium,0.9926
15269,medium,0.9235
15270,medium,0.9835
15271,medium,0.9817
15272,low,0.9982
15273,medium,0.9499
15274,low,0.9987
15275,low,0.9758
15276,medium,0.9611
15277,medium,0.5995
15278,low,0.8167
15279,low,0.9986
15280,low,0.9929
15281,low,0.9931
15282,low,0.9983
15283,medium,0.9627
15284,low,0.8268
15285,low,0.9608
15286,low,0.998
15287,medium,0.994
15288,low,0.9038
15289,low,0.993
15290,low,0.9985
15291,low,0.9943
15292,medium,0.995
15293,low,0.9977
15294,medium,0.9852
15295,low,0.9942
15296,medium,0.9923
15297,medium,0.9848
15298,medium,0.9868
15299,low,0.9938
15300,medium,0.9603
15301,medium,0.9939
15302,medium,0.9968
15303,medium,0.9969
15304,low,0.9954
15305,medium,0.5022
15306,medium,0.8931
15307,low,0.9982
15308,low,0.9035
15309,medium,0.5908
15310,low,0.9979
15311,low,0.9985
15312,medium,0.664
15313,medium,0.9841
15314,low,0.9986
15315,medium,0.9915
15316,medium,0.9882
15317,medium,0.9824
15318,medium,0.8148
15319,medium,0.9912
15320,medium,0.9877
15321,medium,0.7453
15322,low,0.9942
15323,low,0.9197
15324,medium,0.9938
15325,medium,0.9868
15326,low,0.9907
15327,medium,0.9542
15328,low,0.9973
15329,medium,0.9956
15330,low,0.9966
15331,low,0.9983
15332,low,0.9978
15333,medium,0.9905
15334,low,0.5886
15335,medium,0.961
15336,medium,0.9939
15337,low,0.9964
15338,medium,0.9969
15339,low,0.9983
15340,medium,0.9768
15341,medium,0.8472
15342,high,0.7239
15343,low,0.996
15344,low,0.993
15345,medium,0.967
15346,medium,0.9669
15347,medium,0.9533
15348,medium,0.9949
15349,medium,0.9135
15350,high,0.715
15351,medium,0.9898
15352,medium,0.9971
15353,low,0.9447
15354,medium,0.9356
15355,medium,0.9956
15356,medium,0.9401
15357,medium,0.9732
15358,medium,0.9779
15359,low,0.5162
15360,medium,0.9956
15361,medium,0.9959
15362,low,0.9798
15363,low,0.9599
15364,low,0.9729
15365,low,0.9969
15366,medium,0.7428
15367,low,0.9822
15368,low,0.9986
15369,high,0.5705
15370,low,0.9981
15371,medium,0.9944
15372,medium,0.9829
15373,medium,0.9772
15374,medium,0.9659
15375,medium,0.9896
15376,medium,0.9458
15377,medium,0.9708
15378,medium,0.9805
15379,low,0.9857
15380,low,0.9902
15381,medium,0.9947
15382,low,0.9987
15383,medium,0.9912
15384,low,0.998
15385,low,0.9871
15386,medium,0.9582
15387,low,0.9712
15388,low,0.7417
15389,low,0.9987
15390,low,0.9938
15391,high,0.8765
15392,low,0.9939
15393,medium,0.9939
15394,medium,0.9914
15395,medium,0.9728
15396,medium,0.7964
15397,low,0.9977
15398,medium,0.9913
15399,low,0.9968
15400,medium,0.866
15401,low,0.9912
15402,medium,0.9968
15403,medium,0.9966
15404,low,0.9959
15405,medium,0.9754
15406,low,0.9956
15407,medium,0.9736
15409,medium,0.8128
15410,medium,0.9898
15411,medium,0.9922
15412,low,0.983
15413,low,0.9249
15414,low,0.9272
15415,low,0.9978
15416,low,0.9947
15417,medium,0.9891
15418,medium,0.9905
15419,low,0.9772
15420,medium,0.9931
15421,low,0.9932
15422,medium,0.9882
15423,medium,0.9953
15424,medium,0.9964
15425,medium,0.9091
15426,medium,0.9967
15427,medium,0.9902
15428,low,0.9984
15429,low,0.9668
15430,low,0.9987
15431,low,0.9783
15432,medium,0.9875
15433,medium,0.9967
15434,low,0.6121
15435,medium,0.9871
15436,low,0.9331
15437,low,0.5668
15438,low,0.5377
15439,medium,0.9808
15440,medium,0.9871
15441,low,0.8966
15442,low,0.9965
15443,medium,0.9941
15444,medium,0.976
15445,low,0.9772
15446,medium,0.8768
15447,low,0.9981
15448,medium,0.9198
15449,low,0.9939
15450,medium,0.9543
15451,medium,0.9921
15452,medium,0.9826
15453,low,0.9984
15454,low,0.9766
15455,medium,0.9232
15456,low,0.9012
15457,medium,0.9579
15458,medium,0.985
15459,medium,0.9966
15460,medium,0.9699
15461,low,0.4805
15462,low,0.9817
15463,medium,0.9945
15464,medium,0.9799
15465,medium,0.9943
15466,medium,0.9898
15467,low,0.9987
15468,low,0.9462
15469,medium,0.9896
15470,medium,0.9445
15471,low,0.9984
15472,medium,0.9373
15473,low,0.6492
15474,low,0.9944
15475,low,0.8651
15476,medium,0.9912
15477,low,0.9805
15478,low,0.9969
15479,low,0.9989
15480,medium,0.9939
15481,low,0.9935
15482,medium,0.9223
15483,low,0.9728
15484,low,0.9961
15485,medium,0.5494
15486,medium,0.98
15487,low,0.9484
15488,medium,0.9841
15489,low,0.9928
15490,medium,0.9692
15491,medium,0.9861
15492,low,0.7432
15493,low,0.9401
15494,medium,0.9889
15495,medium,0.9896
15496,medium,0.9868
15497,medium,0.9958
15498,low,0.9435
15499,low,0.9494
15500,medium,0.9917
15501,low,0.9979
15502,medium,0.9857
15503,low,0.983
15504,medium,0.9511
15505,low,0.9981
15506,high,0.8556
15507,medium,0.988
15508,medium,0.9953
15509,medium,0.9649
15510,low,0.998
15511,medium,0.8792
15512,low,0.9911
15513,low,0.9985
15514,medium,0.7983
15515,medium,0.4981
15516,medium,0.9596
15517,low,0.9936
15518,medium,0.9394
15519,low,0.9946
15520,medium,0.9935
15521,low,0.9975
15522,low,0.9977
15523,medium,0.9869
15524,low,0.9913
15525,low,0.9966
15526,medium,0.9938
15527,medium,0.993
15528,medium,0.9935
15529,medium,0.9823
15530,medium,0.9954
15531,medium,0.9947
15532,low,0.9833
15533,low,0.9985
15534,low,0.9803
15535,medium,0.9922
15536,medium,0.9134
15537,low,0.9422
15538,medium,0.9919
15539,medium,0.9935
15540,medium,0.9936
15541,medium,0.8714
15542,low,0.9959
15543,low,0.9901
15544,medium,0.9906
15545,low,0.998
15546,medium,0.975
15547,medium,0.996
15548,medium,0.9871
15549,medium,0.9589
15550,medium,0.9331
15551,medium,0.9671
15552,low,0.9548
15553,high,0.9607
15554,low,0.9901
15555,medium,0.9799
15556,medium,0.9858
15557,medium,0.9953
15558,low,0.9987
15559,medium,0.9645
15560,low,0.9609
15561,medium,0.9957
15562,low,0.9984
15563,low,0.9969
15564,medium,0.9955
15565,medium,0.9916
15566,medium,0.9951
15567,high,0.9476
15568,medium,0.9944
15569,low,0.855
15570,medium,0.9825
15571,medium,0.8008
15572,medium,0.9385
15573,medium,0.996
15574,high,0.6333
15575,medium,0.9862
15576,medium,0.8203
15577,low,0.8669
15578,medium,0.9858
15579,medium,0.9749
15580,medium,0.991
15581,medium,0.997
15582,medium,0.9768
15583,medium,0.949
15584,medium,0.991
15585,medium,0.9866
15586,high,0.5337
15587,medium,0.933
15588,medium,0.9689
15589,medium,0.9756
15590,low,0.9818
15591,medium,0.9718
15592,medium,0.992
15593,medium,0.9778
15594,medium,0.5864
15595,high,0.6233
15596,medium,0.939
15597,medium,0.8991
15598,medium,0.9961
15599,medium,0.974
15600,low,0.996
15601,medium,0.977
15602,medium,0.9374
15603,low,0.9962
15604,low,0.996
15605,medium,0.945
15606,low,0.9965
15607,medium,0.9922
15608,low,0.9983
15609,medium,0.9346
15610,medium,0.8337
15611,medium,0.7999
15612,medium,0.9755
15613,low,0.7771
15614,medium,0.9957
15615,low,0.9982
15616,low,0.9268
15617,medium,0.9542
15618,medium,0.7053
15619,medium,0.9862
15620,low,0.9123
15621,medium,0.9849
15622,low,0.9971
15623,medium,0.9892
15624,low,0.998
15625,high,0.9001
15626,medium,0.9472
15627,low,0.7132
15628,medium,0.9914
15629,low,0.9987
15630,medium,0.9699
15631,medium,0.9952
15632,medium,0.935
15633,low,0.9896
15634,high,0.6517
15635,medium,0.9958
15636,low,0.9982
15637,medium,0.9903
15638,medium,0.9675
15639,low,0.9778
15640,medium,0.9121
15641,low,0.8923
15642,low,0.9885
15643,medium,0.934
15644,medium,0.4906
15645,low,0.9986
15646,low,0.9893
15647,medium,0.9963
15648,medium,0.9917
15649,low,0.9955
15650,medium,0.9966
15651,medium,0.9861
15652,medium,0.6634
15653,medium,0.9968
15654,low,0.9941
15655,medium,0.9823
15656,low,0.9623
15657,low,0.9986
15658,low,0.9468
15659,low,0.913
15660,medium,0.9923
15661,low,0.957
15662,low,0.9975
15663,medium,0.9363
15664,high,0.6249
15665,medium,0.9943
15666,medium,0.9699
15667,low,0.7866
15668,low,0.9827
15669,low,0.9964
15670,low,0.9823
15671,medium,0.9665
15672,medium,0.9658
15673,medium,0.9861
15674,medium,0.9918
15675,medium,0.981
15676,low,0.854
15677,medium,0.9806
15678,medium,0.9956
15679,low,0.6116
15680,medium,0.9448
15681,low,0.5656
15682,medium,0.9912
15683,medium,0.9944
15684,low,0.9976
15685,medium,0.9808
15686,low,0.9964
15687,low,0.9909
15688,low,0.9913
15689,low,0.9988
15690,medium,0.9927
15691,high,0.9547
15692,medium,0.6681
15693,high,0.7732
15694,medium,0.9919
15695,medium,0.9796
15696,medium,0.9902
15697,medium,0.9837
15698,medium,0.9942
15699,low,0.9678
15700,medium,0.7209
15701,medium,0.9749
15702,medium,0.9967
15703,medium,0.9963
15704,high,0.811
15705,medium,0.4927
15706,medium,0.9906
15707,medium,0.869
15708,medium,0.9929
15709,low,0.9974
15710,high,0.7842
15711,medium,0.9905
15712,medium,0.9928
15713,low,0.9984
15714,medium,0.651
15715,low,0.9785
15716,low,0.9977
15717,low,0.9975
15718,low,0.9977
15719,low,0.8074
15720,medium,0.9895
15721,medium,0.9838
15722,medium,0.9938
15723,medium,0.9776
15724,medium,0.993
15725,low,0.9943
15726,high,0.9454
15727,medium,0.9105
15728,medium,0.8728
15730,medium,0.9949
15731,low,0.9982
15732,medium,0.978
15733,low,0.995
15734,medium,0.5635
15735,medium,0.9952
15736,low,0.9972
15737,medium,0.9672
15738,medium,0.9932
